Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
gluC; glutamate transport system permease protein	K10006	9	0	0	7	0.000297144735002509	3.30160816669454e-05	8752.5	972.5	223
gluD; glutamate transport system permease protein	K10007	9	0	4	5	0.00032967034485829	3.66300383175878e-05	11906	1322.88888888889	102
gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	K01894	9	0	3	6	0.000288756561368423	3.20840623742693e-05	11744	1304.88888888889	148
glvA; maltose-6'-phosphate glucosidase [EC:3.2.1.122]	K01232	9	0	2	6	0.000305509899530457	3.3945544392273e-05	9908.5	1100.94444444444	81
glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	K01878	9	0	5	3	-8.13222383748492e-05	-9.03580426387213e-06	16083	1787	139
glyQS; glycyl-tRNA synthetase [EC:6.1.1.14]	K14164	9	0	0	2	2.6599617064303e-05	2.95551300714478e-06	13231.5	1470.16666666667	953
glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	K01879	9	0	2	6	0.00017261968181122	1.91799646456911e-05	11533	1281.44444444444	119
gph; phosphoglycolate phosphatase [EC:3.1.3.18]	K01091	9	0	2	5	7.69360990456324e-05	8.54845544951471e-06	11975.5	1330.61111111111	439
gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]	K15634	9	0	6	2	-5.94306850152839e-05	-6.60340944614265e-06	16768.5	1863.16666666667	288
gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	K19265	9	0	1	3	3.78735632183908e-05	4.20817369093231e-06	12956.5	1439.61111111111	910
gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	K00057	9	0	2	7	0.000888778355195584	9.87531505772871e-05	8022	891.333333333333	30
gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]	K00769	9	0	4	5	0.000295250442417087	3.28056047130097e-05	12530	1392.22222222222	84
gpx; glutathione peroxidase [EC:1.11.1.9]	K00432	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
grcA; autonomous glycyl radical cofactor	K06866	9	0	7	2	-0.000110020900528141	-1.22245445031267e-05	17369.5	1929.94444444444	418
grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]	K10670	9	0	5	4	9.59887021060401e-07	1.06654113451156e-07	14609	1623.22222222222	830
greA; transcription elongation factor GreA	K03624	9	4	0	0	0	0	8128	1625.6	1384.5
greB; transcription elongation factor GreB	K04760	9	5	0	0	0	0	6541.5	1635.375	1384.5
GRPE; molecular chaperone GrpE	K03687	9	0	2	7	0.00107662768746571	0.000119625298607301	6531	725.666666666667	39
grxA; glutaredoxin 1	K03674	9	0	3	6	0.000192164637256195	2.13516263617995e-05	10966	1218.44444444444	179
grxB; glutaredoxin 2	K03675	9	0	6	3	3.42065405133708e-06	3.80072672370786e-07	15669	1741	189
gshA; glutamate--cysteine ligase [EC:6.3.2.2]	K01919	9	0	4	5	-1.85536790677961e-05	-2.06151989642179e-06	14201	1577.88888888889	191
gshB; glutathione synthase [EC:6.3.2.3]	K01920	9	2	0	0	0	0	11140	1591.42857142857	1384.5
gsp; glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]	K01460	9	0	5	4	0.000196246259636241	2.18051399595823e-05	14284	1587.11111111111	47
GSP13; general stress protein 13	K07570	9	0	4	2	-0.000103095998306082	-1.1455110922898e-05	16270.5	1807.83333333333	649
gspD; general secretion pathway protein D	K02453	9	0	3	6	-0.000139002801598753	-1.54447557331948e-05	12858.5	1428.72222222222	143
gspE; general secretion pathway protein E	K02454	9	0	6	3	-0.000119636263313444	-1.32929181459382e-05	16581.5	1842.38888888889	551
gspF; general secretion pathway protein F	K02455	9	0	4	4	2.33221882717979e-05	2.59135425242199e-06	13940	1548.88888888889	356
gyrB; DNA gyrase subunit B [EC:5.99.1.3]	K02470	9	0	2	6	5.61291510607502e-05	6.23657234008336e-06	12177	1353	802
hcp; hydroxylamine reductase [EC:1.7.99.1]	K05601	9	0	6	3	-0.000326256193403556	-3.62506881559507e-05	16628	1847.55555555556	368
hcp; type VI secretion system secreted protein Hcp	K11903	9	0	3	6	9.53149862197875e-05	1.05905540244208e-05	11804.5	1311.61111111111	558
hda; DnaA-homolog protein	K10763	9	0	4	2	-4.59813192828514e-05	-5.10903547587238e-06	15498	1722	375
hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	K00076	9	0	3	6	0.000176821367742147	1.96468186380164e-05	11767	1307.44444444444	51
helY; ATP-dependent RNA helicase HelY [EC:3.6.4.-]	K03727	9	0	3	6	5.92147708775609e-05	6.57941898639565e-06	11644.5	1293.83333333333	461
hemA; glutamyl-tRNA reductase [EC:1.2.1.70]	K02492	9	0	1	1	2.57187780772679e-06	2.85764200858532e-07	14170	1574.44444444444	949.5
hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	K00230	9	0	5	4	3.21574794457869e-05	3.5730532717541e-06	14040	1560	458
hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	K02496	9	0	2	5	5.14980471860303e-05	5.72200524289226e-06	12243	1360.33333333333	801
hemY; HemY protein	K02498	9	0	0	2	0.000235944468492286	2.62160520546985e-05	11814.5	1312.72222222222	66
hepA; ATP-dependent helicase HepA [EC:3.6.4.-]	K03580	9	0	3	6	0.00012741949564543	1.41577217383811e-05	11579	1286.55555555556	220
hepST; heptaprenyl diphosphate synthase [EC:2.5.1.30]	K00805	9	0	6	3	-0.000238543875079681	-2.65048750088535e-05	17792.5	1976.94444444444	297
HEXA_B; hexosaminidase [EC:3.2.1.52]	K12373	9	8	0	0	0	0	1747	1747	1747
hflC; membrane protease subunit HflC [EC:3.4.-.-]	K04087	9	0	4	5	8.77505890741224e-05	9.75006545268027e-06	12260	1362.22222222222	136
hflD; high frequency lysogenization protein	K07153	9	0	6	2	-0.000215298594648378	-2.3922066072042e-05	18241	2026.77777777778	96
hflK; membrane protease subunit HflK [EC:3.4.-.-]	K04088	9	0	6	3	-5.61576592238634e-05	-6.2397399137626e-06	16264	1807.11111111111	458
hflX; GTPase	K03665	9	0	1	3	5.73255922959622e-05	6.36951025510691e-06	12789.5	1421.05555555556	536
hfq; host factor-I protein	K03666	9	8	0	0	0	0	1709	1709	1709
higB-1; toxin HigB-1	K07334	9	0	5	4	-8.49670261826482e-07	-9.44078068696091e-08	14764	1640.44444444444	351
higB; mRNA interferase HigB [EC:3.1.-.-]	K19166	9	0	6	3	-3.11804205618389e-05	-3.46449117353765e-06	16714	1857.11111111111	44
hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	K07154	9	0	4	5	2.91713424126517e-06	3.24126026807242e-07	13833	1537	573
hipB; HTH-type transcriptional regulator / antitoxin HipB	K15773	9	0	3	5	9.34185214703561e-05	1.03798357189284e-05	12018	1335.33333333333	318
hipO; hippurate hydrolase [EC:3.5.1.32]	K01451	9	0	5	4	-9.73472369844293e-05	-1.08163596649366e-05	14972.5	1663.61111111111	741
hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	K01814	9	0	6	3	-4.25778725150767e-05	-4.73087472389741e-06	15422	1713.55555555556	258
hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	K01693	9	1	0	0	0	0	12740	1592.5	1384.5
hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	K01089	9	0	5	4	0.000697624358337649	7.75138175930721e-05	11704	1300.44444444444	35
hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]	K00817	9	0	4	4	7.22213448724481e-05	8.02459387471645e-06	13099.5	1455.5	450
hisD; histidinol dehydrogenase [EC:1.1.1.23]	K00013	9	0	6	3	-5.73543044996024e-05	-6.37270049995583e-06	16319	1813.22222222222	82
hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	K01523	9	7	0	0	0	0	3243	1621.5	1496
hisF; cyclase [EC:4.1.3.-]	K02500	9	0	4	5	0.000169958677724252	1.88842975249168e-05	12872	1430.22222222222	81
hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]	K00765	9	0	3	1	-1.97540237540237e-05	-2.19489152822485e-06	15159.5	1684.38888888889	883.5
hisH; glutamine amidotransferase [EC:2.4.2.-]	K02501	9	2	0	0	0	0	11234	1604.85714285714	1384.5
hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	K01496	9	8	0	0	0	0	1747	1747	1747
hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	K11755	9	0	1	5	0.000149175218598251	1.65750242886946e-05	10681.5	1186.83333333333	484
hisN; histidinol-phosphatase [EC:3.1.3.15]	K05602	9	0	4	4	7.74789948845726e-05	8.60877720939696e-06	14411.5	1601.27777777778	126
hisZ; ATP phosphoribosyltransferase regulatory subunit	K02502	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
hlyIII; hemolysin III	K11068	9	0	0	1	1.53846153846154e-05	1.70940170940171e-06	13671.5	1519.05555555556	931.5
HMOX1; heme oxygenase 1 [EC:1.14.14.18]	K00510	9	0	2	7	0.000740783354752794	8.23092616391993e-05	6961.5	773.5	81
hns; DNA-binding protein H-NS	K03746	9	0	3	6	0.000191834173070625	2.13149081189583e-05	9882	1098	238
hofB; protein transport protein HofB	K02504	9	0	6	3	-0.000162713001160312	-1.80792223511458e-05	16690	1854.44444444444	289
hofC; protein transport protein HofC	K02505	9	0	6	3	-0.000155682653017449	-1.72980725574943e-05	16980.5	1886.72222222222	566
hofQ; protein transport protein HofQ	K02507	9	0	4	5	-0.000156779418691057	-1.74199354101175e-05	14000	1555.55555555556	525
holA; DNA polymerase III subunit delta [EC:2.7.7.7]	K02340	9	0	5	4	0.000327916956393192	3.64352173770213e-05	14023.5	1558.16666666667	111
holB; DNA polymerase III subunit delta' [EC:2.7.7.7]	K02341	9	0	3	6	0.000530285940226586	5.89206600251762e-05	10195	1132.77777777778	87
holC; DNA polymerase III subunit chi [EC:2.7.7.7]	K02339	9	4	0	0	0	0	8128	1625.6	1384.5
holD; DNA polymerase III subunit psi [EC:2.7.7.7]	K02344	9	0	6	3	-0.000135010178204843	-1.50011309116492e-05	16885	1876.11111111111	374
hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]	K00483	9	0	4	5	0.000213638477896514	2.37376086551682e-05	12698	1410.88888888889	116
hpaC; flavin reductase (NADH) [EC:1.5.1.36]	K00484	9	0	2	6	8.2999563278448e-05	9.22217369760533e-06	11250	1250	573
hpdB; 4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	K18427	9	0	1	8	0.00147782946638327	0.000164203274042586	4799	533.222222222222	15
hpdC; 4-hydroxyphenylacetate decarboxylase small subunit [EC:4.1.1.83]	K18428	9	0	3	6	0.00115549642308037	0.000128388491453375	9412	1045.77777777778	4
hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	K15987	9	0	6	3	8.02180799624742e-06	8.91311999583047e-07	16659	1851	66
hprA; glycerate dehydrogenase [EC:1.1.1.29]	K00018	9	8	0	0	0	0	1747	1747	1747
hrcA; heat-inducible transcriptional repressor	K03705	9	0	3	5	1.72989548102188e-05	1.92210609002432e-06	13254	1472.66666666667	563.5
hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	K03578	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
hscA; molecular chaperone HscA	K04044	9	1	0	0	0	0	12726.5	1590.8125	1384.5
hscC; molecular chaperone HscC	K04045	9	8	0	0	0	0	1747	1747	1747
hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	K03427	9	0	4	4	0.00014705177994687	1.63390866607634e-05	13306	1478.44444444444	175
hslJ; heat shock protein HslJ	K03668	9	0	5	4	0.00019780824896597	2.19786943295522e-05	15386	1709.55555555556	14
hslO; molecular chaperone Hsp33	K04083	9	0	7	2	-0.0001087120789296	-1.20791198810667e-05	16989	1887.66666666667	758
hslR; ribosome-associated heat shock protein Hsp15	K04762	9	0	2	3	3.75022873622195e-05	4.16692081802438e-06	13536	1504	549
hslU; ATP-dependent HslUV protease ATP-binding subunit HslU	K03667	9	0	3	6	0.0001488873134619	1.65430348291e-05	11482.5	1275.83333333333	209
HSP20; HSP20 family protein	K13993	9	4	0	0	0	0	7948.5	1589.7	1384.5
htpX; heat shock protein HtpX [EC:3.4.24.-]	K03799	9	0	3	1	-3.9790385053543e-05	-4.42115389483811e-06	15569.5	1729.94444444444	1071.5
htsT; energy-coupling factor transport system substrate-specific component	K16926	9	0	2	3	3.33039966702969e-05	3.70044407447743e-06	13192.5	1465.83333333333	840
hupA; DNA-binding protein HU-alpha	K05787	9	0	7	2	-0.000306049394413909	-3.40054882682121e-05	19548.5	2172.05555555556	1035
hupB; DNA-binding protein HU-beta	K03530	9	0	1	4	1.12851772008538e-05	1.25390857787264e-06	13281.5	1475.72222222222	989.5
hutG; formiminoglutamase [EC:3.5.3.8]	K01479	9	0	3	6	0.000160559411168669	1.78399345742965e-05	11457	1273	151
hutT; histidine transporter	K16234	9	0	4	3	-0.000100186842160481	-1.11318713511646e-05	15830.5	1758.94444444444	1025
hyaC; Ni/Fe-hydrogenase 1 B-type cytochrome subunit	K03620	9	0	5	4	7.91819316339167e-05	8.79799240376853e-06	13819.5	1535.5	246
hycI; hydrogenase 3 maturation protease [EC:3.4.23.51]	K08315	9	0	2	7	0.000652504851360436	7.25005390400484e-05	7045	782.777777777778	37
hydA; quinone-reactive Ni/Fe-hydrogenase small subunit [EC:1.12.5.1]	K05927	9	0	5	4	0.000570767174887741	6.34185749875268e-05	13487	1498.55555555556	16
hydB; quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1]	K05922	9	0	3	6	0.000329074310338724	3.65638122598582e-05	9362	1040.22222222222	150
hyfA; hydrogenase-4 component A [EC:1.-.-.-]	K12136	9	0	3	6	0.000366026219801856	4.0669579977984e-05	9906	1100.66666666667	67
hyfC; hydrogenase-4 component C [EC:1.-.-.-]	K12138	9	0	5	3	-0.000127963869739677	-1.4218207748853e-05	16470	1830	375
hyfD; hydrogenase-4 component D [EC:1.-.-.-]	K12139	9	0	4	5	0.000144446009745164	1.60495566383515e-05	12887	1431.88888888889	68
hyfE; hydrogenase-4 component E [EC:1.-.-.-]	K12140	9	0	4	5	9.79263641765387e-05	1.08807071307265e-05	12182	1353.55555555556	146
hyfF; hydrogenase-4 component F [EC:1.-.-.-]	K12141	9	0	5	4	0.000196388242054293	2.18209157838104e-05	14602	1622.44444444444	103
hyfG; hydrogenase-4 component G [EC:1.-.-.-]	K12142	9	0	5	4	6.83977336053292e-05	7.59974817836991e-06	14784	1642.66666666667	95
hyfH; hydrogenase-4 component H	K12143	9	0	8	1	-0.00049930595898107	-5.54784398867855e-05	21698	2410.88888888889	319
hyfI; hydrogenase-4 component I [EC:1.-.-.-]	K12144	9	0	5	4	2.02662918820455e-05	2.25181020911617e-06	14611	1623.44444444444	227
hyfJ; hydrogenase-4 component J [EC:1.-.-.-]	K12145	9	0	4	5	0.000525124364836238	5.83471516484709e-05	10540	1171.11111111111	20
hypB; hydrogenase nickel incorporation protein HypB	K04652	9	0	4	5	-9.59778537520298e-05	-1.06642059724478e-05	14467	1607.44444444444	511
hypC; hydrogenase expression/formation protein HypC	K04653	9	0	3	5	0.00027751471794582	3.08349686606467e-05	11226	1247.33333333333	176
hypD; hydrogenase expression/formation protein HypD	K04654	9	1	3	1	7.91523707517018e-05	9.89404634396273e-06	13091.5	1636.4375	147
hypE; hydrogenase expression/formation protein HypE	K04655	9	0	2	7	0.00056093458763445	6.23260652927167e-05	7870	874.444444444444	42
iadA; beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]	K01305	9	0	2	7	0.000617997132316424	6.86663480351583e-05	9613	1068.11111111111	21
IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]	K00030	9	0	5	1	-0.0001080521513436	-1.20057945937333e-05	17613	1957	334
idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]	K00046	9	0	4	5	6.99321165656306e-05	7.77023517395896e-06	13607	1511.88888888889	146
iga; IgA-specific metalloendopeptidase [EC:3.4.24.13]	K01390	9	0	2	6	0.000102628006704504	1.1403111856056e-05	10634.5	1181.61111111111	330
ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	K14664	9	0	6	3	-0.000100642125102525	-1.1182458344725e-05	17008	1889.77777777778	921.5
ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]	K00053	9	2	2	0	-2.43386243386243e-05	-3.47694633408919e-06	12446	1778	1492.5
ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]	K01687	9	0	3	2	-2.7480672266941e-05	-3.05340802966012e-06	15076.5	1675.16666666667	1081
ilvM; acetolactate synthase II small subunit [EC:2.2.1.6]	K11258	9	0	6	1	-0.00014901346350632	-1.65570515007022e-05	18271.5	2030.16666666667	339
impB; type VI secretion system protein ImpB	K11901	9	0	2	6	0.000385516981313496	4.28352201459439e-05	9462	1051.33333333333	117
impC; type VI secretion system protein ImpC	K11900	9	0	1	7	0.000211355061840673	2.34838957600748e-05	8776	975.111111111111	525
infA; translation initiation factor IF-1	K02518	9	0	3	4	5.37331925067543e-05	5.9703547229727e-06	13504.5	1500.5	396
insB; insertion element IS1 protein InsB	K07480	9	0	4	5	0.000400525866234856	4.45028740260951e-05	12453	1383.66666666667	51
iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]	K03337	9	0	5	1	-0.000148651931484849	-1.65168812760943e-05	17783	1975.88888888889	755
iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]	K03338	9	0	3	6	0.000331218994316595	3.68021104796217e-05	10191	1132.33333333333	79
iolE; inosose dehydratase [EC:4.2.1.44]	K03335	9	1	0	0	0	0	12726.5	1590.8125	1384.5
iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	K00010	9	1	0	1	2.051282051282e-06	2.5641025641025e-07	12318.5	1539.8125	1339
iscA; iron-sulfur cluster assembly protein	K13628	9	0	4	3	-1.29400443946376e-05	-1.43778271051529e-06	14927.5	1658.61111111111	784
ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	K00795	9	1	0	0	0	0	12726.5	1590.8125	1384.5
ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]	K02523	9	0	1	1	3.43980343980341e-06	3.82200382200379e-07	14171.5	1574.61111111111	801
ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	K00991	9	0	2	5	7.43954047318102e-05	8.26615608131225e-06	11893	1321.44444444444	622
ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	K00919	9	0	1	7	0.000251359688865115	2.79288543183461e-05	9540.5	1060.05555555556	147
ispZ; intracellular septation protein	K06190	9	0	1	4	8.43944917106697e-05	9.37716574562997e-06	12198	1355.33333333333	395
iunH; purine nucleosidase [EC:3.2.2.1]	K01239	9	0	2	7	0.000810667563455844	9.0074173717316e-05	9270	1030	18
jag; spoIIIJ-associated protein	K06346	9	0	1	3	2.02338021563272e-05	2.24820023959191e-06	13385.5	1487.27777777778	1071.5
K00243; uncharacterized protein	K00243	9	0	4	5	4.41851873182562e-05	4.90946525758402e-06	13268	1474.22222222222	468
K00375; GntR family transcriptional regulator / MocR family aminotransferase	K00375	9	0	3	6	0.000604628604282662	6.71809560314069e-05	9980	1108.88888888889	67
K00666; fatty-acyl-CoA synthase [EC:6.2.1.-]	K00666	9	0	3	5	0.000129558679247668	1.43954088052964e-05	12129.5	1347.72222222222	152
K01163; uncharacterized protein	K01163	9	0	5	4	0.00010845650533068	1.205072281452e-05	16203	1800.33333333333	21
K01436; amidohydrolase [EC:3.5.1.-]	K01436	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
K03653; N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]	K03653	9	0	5	4	-0.000143988239330964	-1.5998693258996e-05	16156.5	1795.16666666667	370
K03710; GntR family transcriptional regulator	K03710	9	0	2	6	0.000122798083846437	1.3644231538493e-05	11021	1224.55555555556	657.5
K03791; putative chitinase	K03791	9	0	5	4	-9.90669526449742e-05	-1.10074391827749e-05	16307	1811.88888888889	882
K05952; uncharacterized protein	K05952	9	5	0	0	0	0	6541.5	1635.375	1384.5
K06860; putative heme uptake system protein	K06860	9	0	7	2	0.000406353683478747	4.51504092754163e-05	17504	1944.88888888889	7
K06867; uncharacterized protein	K06867	9	0	6	3	-3.25848966436435e-05	-3.62054407151595e-06	16741.5	1860.16666666667	77
K06871; uncharacterized protein	K06871	9	0	4	4	0.000309233176969461	3.43592418854957e-05	13389	1487.66666666667	49
K06872; uncharacterized protein	K06872	9	0	3	6	0.000458496508470547	5.09440564967275e-05	10203	1133.66666666667	61
K06877; DEAD/DEAH box helicase domain-containing protein	K06877	9	0	3	6	0.000816918231965539	9.07686924406155e-05	9302	1033.55555555556	28
K06878; tRNA-binding protein	K06878	9	0	1	4	6.41465063764584e-05	7.12738959738427e-06	12267	1363	538
K06885; uncharacterized protein	K06885	9	0	4	3	2.0558584106267e-05	2.28428712291856e-06	14440	1604.44444444444	504
K06888; uncharacterized protein	K06888	9	0	5	4	-0.000100880431985611	-1.12089368872901e-05	15123	1680.33333333333	103
K06889; uncharacterized protein	K06889	9	1	2	1	-2.65162135552869e-05	-3.31452669441086e-06	13531	1691.375	838
K06890; uncharacterized protein	K06890	9	0	5	2	-5.5580846310175e-05	-6.17564959001944e-06	15811	1756.77777777778	548
K06893; uncharacterized protein	K06893	9	0	5	4	-0.000115097901055061	-1.27886556727845e-05	15778	1753.11111111111	289
K06903; uncharacterized protein	K06903	9	0	2	7	0.000155241585542118	1.72490650602353e-05	10068.5	1118.72222222222	511.5
K06904; uncharacterized protein	K06904	9	0	1	8	0.00037594213333798	4.17713481486644e-05	7213	801.444444444444	187
K06905; uncharacterized protein	K06905	9	0	5	3	-5.43308293126339e-05	-6.03675881251488e-06	15730.5	1747.83333333333	906
K06908; uncharacterized protein	K06908	9	0	1	8	0.000281088177922504	3.12320197691671e-05	8307	923	186
K06910; uncharacterized protein	K06910	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
K06911; uncharacterized protein	K06911	9	0	3	6	8.44520106857973e-05	9.38355674286636e-06	11869.5	1318.83333333333	437
K06915; uncharacterized protein	K06915	9	0	1	3	3.16598727612236e-05	3.51776364013596e-06	13040	1448.88888888889	835
K06918; uncharacterized protein	K06918	9	0	5	4	-8.58853094170511e-05	-9.54281215745013e-06	15660	1740	283
K06919; putative DNA primase/helicase	K06919	9	8	0	0	0	0	1747	1747	1747
K06921; uncharacterized protein	K06921	9	0	2	7	0.000726648906007366	8.07387673341517e-05	6939.5	771.055555555556	60
K06923; uncharacterized protein	K06923	9	0	1	7	0.000165698232827063	1.84109147585626e-05	9823.5	1091.5	406
K06926; uncharacterized protein	K06926	9	0	3	5	0.00102258626700317	0.000113620696333686	11109.5	1234.38888888889	22
K06929; uncharacterized protein	K06929	9	0	3	6	4.45642666303455e-05	4.95158518114951e-06	12716.5	1412.94444444444	542
K06938; uncharacterized protein	K06938	9	0	5	2	1.72093748151265e-05	1.91215275723628e-06	15073	1674.77777777778	441
K06940; uncharacterized protein	K06940	9	0	3	5	-3.89210400606179e-05	-4.32456000673532e-06	13815.5	1535.05555555556	982
K06945; uncharacterized protein	K06945	9	0	3	6	0.000331338957921174	3.68154397690194e-05	9708	1078.66666666667	180
K06950; uncharacterized protein	K06950	9	8	0	0	0	0	1747	1747	1747
K06960; uncharacterized protein	K06960	9	0	4	4	-1.08781325676724e-06	-1.20868139640804e-07	14251	1583.44444444444	576
K06962; uncharacterized protein	K06962	9	0	4	2	7.53386866323711e-05	8.37096518137456e-06	13977	1553	272
K06973; uncharacterized protein	K06973	9	0	4	5	0.000138600909788967	1.5400101087663e-05	12675.5	1408.38888888889	275
K06975; uncharacterized protein	K06975	9	0	4	4	0.000285401389052321	3.17112654502579e-05	12950	1438.88888888889	28
K06976; uncharacterized protein	K06976	9	0	4	3	-1.63108069081776e-05	-1.8123118786864e-06	15007	1667.44444444444	315
K06992; uncharacterized protein	K06992	9	0	5	4	0.000119755466087921	1.33061628986579e-05	13456.5	1495.16666666667	257
K06994; putative drug exporter of the RND superfamily	K06994	9	0	4	5	-0.000150611919272866	-1.67346576969851e-05	14962.5	1662.5	440
K06999; phospholipase/carboxylesterase	K06999	9	0	1	2	2.46212121212122e-05	2.73569023569024e-06	13432	1492.44444444444	723
K07000; uncharacterized protein	K07000	9	0	4	5	0.000495987790406569	5.51097544896188e-05	12026	1336.22222222222	53
K07001; NTE family protein	K07001	9	0	3	5	7.24979939607378e-05	8.05533266230421e-06	12055.5	1339.5	563.5
K07003; uncharacterized protein	K07003	9	0	4	5	-0.000122481589929756	-1.36090655477506e-05	14057.5	1561.94444444444	332
K07004; uncharacterized protein	K07004	9	0	4	5	0.000368613438395696	4.09570487106329e-05	11876	1319.55555555556	44
K07005; uncharacterized protein	K07005	9	0	6	3	-0.000107525826359358	-1.19473140399286e-05	17149.5	1905.5	400
K07007; uncharacterized protein	K07007	9	0	5	4	-7.33393088768341e-05	-8.14881209742601e-06	15294.5	1699.38888888889	546
K07009; uncharacterized protein	K07009	9	0	1	5	0.000144117505131257	1.60130561256952e-05	10710.5	1190.05555555556	457
K07010; putative glutamine amidotransferase	K07010	9	0	2	7	0.000605821384572784	6.73134871747537e-05	8618	957.555555555556	53
K07011; uncharacterized protein	K07011	9	0	1	3	2.50812232476071e-05	2.78680258306745e-06	13193.5	1465.94444444444	1107
K07014; uncharacterized protein	K07014	9	0	4	5	-5.79166783758947e-05	-6.43518648621052e-06	14094	1566	220
K07015; uncharacterized protein	K07015	9	0	2	5	6.101907512055e-05	6.77989723561667e-06	12118.5	1346.5	399
K07017; uncharacterized protein	K07017	9	0	4	5	5.56046486624079e-06	6.1782942958231e-07	13874.5	1541.61111111111	372
K07018; uncharacterized protein	K07018	9	8	0	0	0	0	1747	1747	1747
K07019; uncharacterized protein	K07019	9	0	4	5	0.000578215678598112	6.42461865109014e-05	11670	1296.66666666667	25
K07023; putative hydrolases of HD superfamily	K07023	9	0	5	3	-9.0661218522536e-05	-1.00734687247262e-05	16020	1780	370
K07025; putative hydrolase of the HAD superfamily	K07025	9	0	2	3	-5.48608074923855e-06	-6.09564527693172e-07	13880.5	1542.27777777778	777
K07027; glycosyltransferase 2 family protein	K07027	9	2	0	1	1.6e-05	2.28571428571428e-06	10475.5	1496.5	1023
K07030; uncharacterized protein	K07030	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
K07032; uncharacterized protein	K07032	9	0	1	8	0.00315224401599809	0.000350249335110899	3667	407.444444444444	3
K07034; uncharacterized protein	K07034	9	0	4	2	-0.000150492080805088	-1.67213423116764e-05	16986.5	1887.38888888889	936
K07035; uncharacterized protein	K07035	9	0	4	4	9.63250810252446e-05	1.07027867805827e-05	14117	1568.55555555556	144
K07037; uncharacterized protein	K07037	9	0	4	5	4.81038894885019e-05	5.34487660983354e-06	13573	1508.11111111111	332
K07039; uncharacterized protein	K07039	9	0	3	6	0.000257472804970975	2.86080894412195e-05	10616	1179.55555555556	85
K07040; uncharacterized protein	K07040	9	0	1	3	6.42296630608807e-05	7.13662922898674e-06	12777	1419.66666666667	458
K07043; uncharacterized protein	K07043	9	0	1	0	-1.6e-05	-1.77777777777778e-06	14837	1648.55555555556	1384.5
